PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,GameDate
157.0,2025-04-04,21:19:32.74,7.0,4.0,"Leffew, Haiden",1000169138.0,Left,WAK_DEA,"Williams, Max",703637.0,Left,FLO_SEM,Undefined,4,Bottom,2,3,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,93.05445,-3.904996,3.168294,2326.192019,143.460075,10:45,6.60181,-1.89732,6.03921,-13.86583,18.48162,-12.89198,1.81946,-0.03507,84.87098,-6.562471,0.852007,0.409347,92.41778,-28.958418,44.347183,,,,,5.76822,4.98456,26.014283,0.029849,7.58059,10.97957,1.65707,50.0,6.28892,-6.90901,-134.72513,-9.59872,13.89173,30.07697,-12.05357,FLO_SEM,WAK_DEA,DickHowserStadium,D1,ACC,20250404-DickHowserStadium-1,07f6e430-11bc-11f0-a182-e34205e8fd36,92.07947,1.96205,,8.18347,,,,2.64822,1.96205,0.05145,b8c0bf81-7028-40c1-a33d-29532a3163e0,2025-04-05,01:19:32.74,2025-04-04T21:19:32.7499264-04:00,2025-04-05T01:19:32.7499264Z,GroundBall,v3,101,471484,04 April 2025 18:00-wake@floridast,"Conte, Matt",1000112195.0,Right,WAK_DEA,e060995f-f90b-412b-820e-3ca3b9ef3cae,54.46075,-135.71732,15.03848,6.59902,-9.2011,-6.02679,1.89255,-7.36728,6.94587,,2.64756,84.94835,,,,,,,,1.96256,-65.73338,,,,,,,,0.05081,83.03431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,2025-04-05
180.0,2025-04-04,21:29:32.23,1.0,1.0,"Leffew, Haiden",1000169138.0,Left,WAK_DEA,"Bailey, Myles",815343.0,Left,FLO_SEM,Undefined,5,Bottom,0,0,0,Undefined,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLO_SEM,WAK_DEA,DickHowserStadium,D1,ACC,20250404-DickHowserStadium-1,e0987f00-121c-11f0-9235-e34c86834e64,,,,,,,,,,,b8c0bf81-7028-40c1-a33d-29532a3163e0,2025-04-05,01:29:32.23,2025-04-04T21:29:32.2327808-04:00,2025-04-05T01:29:32.2327808Z,,v3,101,471484,04 April 2025 18:00-wake@floridast,"West, Jaxson",702486.0,Right,WAK_DEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-05
181.0,2025-04-04,21:30:14.23,1.0,2.0,"Leffew, Haiden",1000169138.0,Left,WAK_DEA,"Bailey, Myles",815343.0,Left,FLO_SEM,Undefined,5,Bottom,0,0,1,Undefined,,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLO_SEM,WAK_DEA,DickHowserStadium,D1,ACC,20250404-DickHowserStadium-1,e098a610-121c-11f0-9235-e34c86834e64,,,,,,,,,,,b8c0bf81-7028-40c1-a33d-29532a3163e0,2025-04-05,01:30:14.23,2025-04-04T21:30:14.2327808-04:00,2025-04-05T01:30:14.2327808Z,,v3,101,471484,04 April 2025 18:00-wake@floridast,"West, Jaxson",702486.0,Right,WAK_DEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-05
182.0,2025-04-04,21:30:56.23,1.0,3.0,"Leffew, Haiden",1000169138.0,Left,WAK_DEA,"Bailey, Myles",815343.0,Left,FLO_SEM,Undefined,5,Bottom,0,1,1,Undefined,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLO_SEM,WAK_DEA,DickHowserStadium,D1,ACC,20250404-DickHowserStadium-1,e098a611-121c-11f0-9235-e34c86834e64,,,,,,,,,,,b8c0bf81-7028-40c1-a33d-29532a3163e0,2025-04-05,01:30:56.23,2025-04-04T21:30:56.2327808-04:00,2025-04-05T01:30:56.2327808Z,,v3,101,471484,04 April 2025 18:00-wake@floridast,"West, Jaxson",702486.0,Right,WAK_DEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-05
183.0,2025-04-04,21:31:38.23,1.0,4.0,"Leffew, Haiden",1000169138.0,Left,WAK_DEA,"Bailey, Myles",815343.0,Left,FLO_SEM,Undefined,5,Bottom,0,1,2,Undefined,,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLO_SEM,WAK_DEA,DickHowserStadium,D1,ACC,20250404-DickHowserStadium-1,e098a612-121c-11f0-9235-e34c86834e64,,,,,,,,,,,b8c0bf81-7028-40c1-a33d-29532a3163e0,2025-04-05,01:31:38.23,2025-04-04T21:31:38.2327808-04:00,2025-04-05T01:31:38.2327808Z,,v3,101,471484,04 April 2025 18:00-wake@floridast,"West, Jaxson",702486.0,Right,WAK_DEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-05
184.0,2025-04-04,21:31:59.23,2.0,1.0,"Leffew, Haiden",1000169138.0,Left,WAK_DEA,"DeLamielleure, Brody",807296.0,Right,FLO_SEM,Undefined,5,Bottom,1,0,0,Undefined,,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLO_SEM,WAK_DEA,DickHowserStadium,D1,ACC,20250404-DickHowserStadium-1,e098a613-121c-11f0-9235-e34c86834e64,,,,,,,,,,,b8c0bf81-7028-40c1-a33d-29532a3163e0,2025-04-05,01:31:59.23,2025-04-04T21:31:59.2327808-04:00,2025-04-05T01:31:59.2327808Z,,v3,101,471484,04 April 2025 18:00-wake@floridast,"West, Jaxson",702486.0,Right,WAK_DEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-05
185.0,2025-04-04,21:32:20.23,2.0,2.0,"Leffew, Haiden",1000169138.0,Left,WAK_DEA,"DeLamielleure, Brody",807296.0,Right,FLO_SEM,Undefined,5,Bottom,1,1,0,Undefined,,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLO_SEM,WAK_DEA,DickHowserStadium,D1,ACC,20250404-DickHowserStadium-1,e098a614-121c-11f0-9235-e34c86834e64,,,,,,,,,,,b8c0bf81-7028-40c1-a33d-29532a3163e0,2025-04-05,01:32:20.23,2025-04-04T21:32:20.2327808-04:00,2025-04-05T01:32:20.2327808Z,,v3,101,471484,04 April 2025 18:00-wake@floridast,"West, Jaxson",702486.0,Right,WAK_DEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-05
186.0,2025-04-04,21:33:02.23,2.0,3.0,"Leffew, Haiden",1000169138.0,Left,WAK_DEA,"DeLamielleure, Brody",807296.0,Right,FLO_SEM,Undefined,5,Bottom,1,2,0,Undefined,,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLO_SEM,WAK_DEA,DickHowserStadium,D1,ACC,20250404-DickHowserStadium-1,e098a615-121c-11f0-9235-e34c86834e64,,,,,,,,,,,b8c0bf81-7028-40c1-a33d-29532a3163e0,2025-04-05,01:33:02.23,2025-04-04T21:33:02.2327808-04:00,2025-04-05T01:33:02.2327808Z,,v3,101,471484,04 April 2025 18:00-wake@floridast,"West, Jaxson",702486.0,Right,WAK_DEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-05
187.0,2025-04-04,21:33:44.23,2.0,4.0,"Leffew, Haiden",1000169138.0,Left,WAK_DEA,"DeLamielleure, Brody",807296.0,Right,FLO_SEM,Undefined,5,Bottom,1,3,0,Undefined,,BallCalled,Walk,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLO_SEM,WAK_DEA,DickHowserStadium,D1,ACC,20250404-DickHowserStadium-1,e098a616-121c-11f0-9235-e34c86834e64,,,,,,,,,,,b8c0bf81-7028-40c1-a33d-29532a3163e0,2025-04-05,01:33:44.23,2025-04-04T21:33:44.2327808-04:00,2025-04-05T01:33:44.2327808Z,,v3,101,471484,04 April 2025 18:00-wake@floridast,"West, Jaxson",702486.0,Right,WAK_DEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-05
188.0,2025-04-04,21:34:28.54,3.0,1.0,"Leffew, Haiden",1000169138.0,Left,WAK_DEA,"Faurot, Drew",702656.0,Right,FLO_SEM,Undefined,5,Bottom,1,0,0,Curveball,Curveball,InPlay,Undefined,GroundBall,FieldersChoice,1,0,,84.29886,0.492795,2.641857,2153.822181,10.250157,6:15,6.173,-2.01325,5.54634,-43.42538,-3.44559,-0.85339,3.01525,0.38626,77.1695,-7.435246,2.489742,0.455084,80.64908,-12.270641,27.30033,,,,,12.67133,12.67133,24.72502,0.106467,1.19496,-1.52,1.78493,50.0,6.18679,-5.60779,-122.2998,-0.51163,1.80326,24.9399,-34.46784,FLO_SEM,WAK_DEA,DickHowserStadium,D1,ACC,20250404-DickHowserStadium-1,1b0a3e80-11be-11f0-ac33-ff31ce8743ae,82.82521,2.86172,,7.12936,,,,0.74448,2.86172,-0.40085,b8c0bf81-7028-40c1-a33d-29532a3163e0,2025-04-05,01:34:28.54,2025-04-04T21:34:28.5450000-04:00,2025-04-05T01:34:28.5450000Z,GroundBall,v3,101,471484,04 April 2025 18:00-wake@floridast,"West, Jaxson",702486.0,Right,WAK_DEA,36843941-691d-45be-b65a-84a73564378e,54.95403,-123.30591,12.46995,6.17939,0.87885,-17.23392,2.01263,-5.68053,0.90163,287.580855,0.74452,102.70293,-14.93758,,,,,,,2.86179,-25.14789,-16.27202,,,,,,,-0.40093,53.02165,4.93282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,2025-04-05
189.0,2025-04-04,21:35:03.11,4.0,1.0,"Leffew, Haiden",1000169138.0,Left,WAK_DEA,"Hankerson, James",804411.0,Right,FLO_SEM,Undefined,5,Bottom,2,0,0,Curveball,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,82.44808,0.143251,2.879114,2308.972698,354.271899,5:45,6.16907,-2.00458,5.76573,-48.70274,-7.5741,0.87929,2.244,0.75052,76.32144,-8.725554,3.036575,0.461576,,,,,,,,,,,,0.31689,-3.51091,1.76559,50.0,6.15141,-6.05757,-119.75779,-1.3901,0.46221,22.18215,-37.2951,FLO_SEM,WAK_DEA,DickHowserStadium,D1,ACC,20250404-DickHowserStadium-1,2fb9ce90-11be-11f0-ac33-ff31ce8743ae,81.66024,,,6.12664,,,,,,,b8c0bf81-7028-40c1-a33d-29532a3163e0,2025-04-05,01:35:03.11,2025-04-04T21:35:03.1160000-04:00,2025-04-05T01:35:03.1160000Z,,v3,101,471484,04 April 2025 18:00-wake@floridast,"Conte, Matt",1000112195.0,Right,WAK_DEA,4a227ca1-09c6-401d-8d98-8476ced8b5f6,54.73634,-120.63189,11.09107,6.17723,0.07953,-18.64755,2.00465,-6.07578,0.23111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-05
190.0,2025-04-04,21:35:36.57,4.0,2.0,"Leffew, Haiden",1000169138.0,Left,WAK_DEA,"Hankerson, James",804411.0,Right,FLO_SEM,Undefined,5,Bottom,2,0,1,Curveball,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,83.50298,-0.395789,2.294061,2316.422271,357.207425,6:00,6.249,-2.14281,5.65823,-48.5894,-7.86973,0.44902,1.83048,0.03512,76.46465,-9.246962,2.374431,0.459276,,,,,,,,,,,,0.46622,-3.45445,1.94828,50.0,6.18482,-4.87227,-121.16503,-2.57524,0.68728,25.53261,-37.26626,FLO_SEM,WAK_DEA,DickHowserStadium,D1,ACC,20250404-DickHowserStadium-1,43939810-11be-11f0-ac33-ff31ce8743ae,82.0693,,,7.03833,,,,,,,b8c0bf81-7028-40c1-a33d-29532a3163e0,2025-04-05,01:35:36.57,2025-04-04T21:35:36.5740000-04:00,2025-04-05T01:35:36.5740000Z,,v3,101,471484,04 April 2025 18:00-wake@floridast,"Conte, Matt",1000112195.0,Right,WAK_DEA,1f34bf36-b939-4ce5-ba20-c902f2d2db1c,54.84219,-122.18114,12.7663,6.2578,-1.09216,-18.63313,2.14272,-4.89962,0.34364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-05
191.0,2025-04-04,21:35:53.75,4.0,3.0,"Leffew, Haiden",1000169138.0,Left,WAK_DEA,"Hankerson, James",804411.0,Right,FLO_SEM,Undefined,5,Bottom,2,0,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,94.92059,-2.115383,3.177497,2307.330893,145.510641,10:45,6.50842,-1.72906,6.08303,-10.0354,21.08737,-13.74013,3.71117,0.06862,85.84874,-4.107459,0.707763,0.401523,,,,,,,,,,,,7.97949,11.77808,1.49028,50.0,6.33915,-7.01311,-137.543,-5.29562,15.15543,32.93814,-9.80395,FLO_SEM,WAK_DEA,DickHowserStadium,D1,ACC,20250404-DickHowserStadium-1,4dca08f0-11be-11f0-ac33-ff31ce8743ae,93.87364,,,9.07185,,,,,,,b8c0bf81-7028-40c1-a33d-29532a3163e0,2025-04-05,01:35:53.75,2025-04-04T21:35:53.7560000-04:00,2025-04-05T01:35:53.7560000Z,,v3,101,471484,04 April 2025 18:00-wake@floridast,"Conte, Matt",1000112195.0,Right,WAK_DEA,46534806-a066-43f1-af28-274f20935dca,54.41409,-138.59603,16.46907,6.50344,-4.98219,-4.90197,1.72223,-7.49763,7.57772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-05
192.0,2025-04-04,21:38:58.97,1.0,1.0,"Knier, Chris",10032546.0,Right,FLO_SEM,"Lewis, Kade",10298990.0,Left,WAK_DEA,Undefined,6,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.91231,-3.1219,-2.017083,2104.175508,210.151762,1:00,6.04524,0.36508,4.99597,-10.14292,22.93462,12.65308,2.24778,-0.48567,85.13137,-5.095254,0.214495,0.413941,,,,,,,,,,,,-6.81012,12.56426,-0.18163,50.0,5.73706,4.1463,-135.8749,-7.68677,-12.65903,31.34948,-8.81891,FLO_SEM,WAK_DEA,DickHowserStadium,D1,ACC,20250404-DickHowserStadium-1,bcdb4330-11be-11f0-ac33-ff31ce8743ae,91.05757,,,8.78095,,,,,,,b8c0bf81-7028-40c1-a33d-29532a3163e0,2025-04-05,01:38:58.97,2025-04-04T21:38:58.9730000-04:00,2025-04-05T01:38:58.9730000Z,,v3,101,471484,04 April 2025 18:00-wake@floridast,"West, Jaxson",702486.0,Right,FLO_SEM,02d84e7d-2604-471f-b700-c58f58409aa2,55.50087,-137.13821,15.67474,6.03966,-7.33139,-4.40946,-0.35899,4.65642,-6.32951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-05
193.0,2025-04-04,21:39:15.23,1.0,2.0,"Knier, Chris",10032546.0,Right,FLO_SEM,"Lewis, Kade",10298990.0,Left,WAK_DEA,Undefined,6,Top,0,0,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,81.25871,2.186817,-0.495602,2720.1184,36.714693,7:15,6.05845,0.38314,4.13206,-51.06538,-5.8513,-5.41748,3.9017,-0.54371,74.3973,-6.902707,-1.437325,0.483959,,,,,,,,,,,,2.4452,-2.92658,-0.32184,50.0,6.24708,1.27464,-117.71,2.34724,3.43387,22.14831,-36.28391,FLO_SEM,WAK_DEA,DickHowserStadium,D1,ACC,20250404-DickHowserStadium-1,c70ecde0-11be-11f0-ac33-ff31ce8743ae,77.88358,,,6.86141,,,,,,,b8c0bf81-7028-40c1-a33d-29532a3163e0,2025-04-05,01:39:15.23,2025-04-04T21:39:15.2310000-04:00,2025-04-05T01:39:15.2310000Z,,v3,101,471484,04 April 2025 18:00-wake@floridast,"West, Jaxson",702486.0,Right,FLO_SEM,17d6b956-8bd9-464b-8044-56ef8d9fccb3,56.36779,-118.90212,11.07415,6.06818,4.30022,-18.14196,-0.38548,1.08982,1.71694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-05
194.0,2025-04-04,21:39:32.80,1.0,3.0,"Knier, Chris",10032546.0,Right,FLO_SEM,"Lewis, Kade",10298990.0,Left,WAK_DEA,Undefined,6,Top,0,1,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,81.9084,-1.798005,-0.166051,2783.016355,17.601236,6:30,6.17517,0.25343,4.4867,-51.26267,-7.75823,-2.84543,0.18919,-0.14194,76.47435,-10.863631,-0.665974,0.474721,,,,,,,,,,,,1.35803,-3.05079,-0.23307,50.0,5.9361,0.46945,-118.91555,-5.79786,1.96189,20.90172,-36.58142,FLO_SEM,WAK_DEA,DickHowserStadium,D1,ACC,20250404-DickHowserStadium-1,d19fe1e0-11be-11f0-ac33-ff31ce8743ae,79.39922,,,5.43405,,,,,,,b8c0bf81-7028-40c1-a33d-29532a3163e0,2025-04-05,01:39:32.80,2025-04-04T21:39:32.8040000-04:00,2025-04-05T01:39:32.8040000Z,,v3,101,471484,04 April 2025 18:00-wake@floridast,"West, Jaxson",702486.0,Right,FLO_SEM,9a33461c-6638-4e4d-82c3-2ea2c69a7083,56.01678,-119.96846,10.45086,6.18175,-3.95511,-18.29071,-0.25423,0.37062,0.98094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-05
195.0,2025-04-04,21:39:50.66,1.0,4.0,"Knier, Chris",10032546.0,Right,FLO_SEM,"Lewis, Kade",10298990.0,Left,WAK_DEA,Undefined,6,Top,0,2,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,93.76642,-1.947079,-1.634352,2184.634192,216.70726,1:15,5.97981,0.34117,5.15523,-11.58658,21.37371,15.0817,3.17993,0.05907,84.86721,-4.187047,1.034517,0.413206,82.15894,53.501145,-91.322027,2310.560894,,,,,18.5248,,,-8.01434,11.56957,-0.20067,50.0,5.78974,3.14284,-135.85567,-4.9611,-14.85514,32.04997,-10.72903,FLO_SEM,WAK_DEA,DickHowserStadium,D1,ACC,20250404-DickHowserStadium-1,dc3dc720-11be-11f0-ac33-ff31ce8743ae,91.21943,28.21079,,8.89921,,,,0.75159,3.20629,0.00812,b8c0bf81-7028-40c1-a33d-29532a3163e0,2025-04-05,01:39:50.66,2025-04-04T21:39:50.6600000-04:00,2025-04-05T01:39:50.6600000Z,,v3,101,471484,04 April 2025 18:00-wake@floridast,"West, Jaxson",702486.0,Right,FLO_SEM,5a58db03-d7f1-4f14-bcf3-e6686bbb3357,55.34321,-137.1104,16.02498,5.97574,-4.54107,-5.36451,-0.3351,3.72441,-7.42757,36.890615,0.76205,-2.15045,-16.23778,,,,,,,3.21124,96.635,-30.20266,,,,,,,-0.00069,-71.23941,21.59404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Undefined,,,,2025-04-05
196.0,2025-04-04,21:40:14.42,1.0,5.0,"Knier, Chris",10032546.0,Right,FLO_SEM,"Lewis, Kade",10298990.0,Left,WAK_DEA,Undefined,6,Top,0,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.82818,-3.870167,-4.917631,2183.897786,200.4007,12:45,5.91177,0.1642,5.06311,-6.67567,26.39257,9.40465,1.68701,-3.7006,85.50142,-5.226819,-3.266609,0.413882,,,,,,,,,,,,-6.1467,14.673,0.29603,50.0,5.53827,11.21407,-135.42654,-9.34329,-11.41371,29.61469,-4.92807,FLO_SEM,WAK_DEA,DickHowserStadium,D1,ACC,20250404-DickHowserStadium-1,eafad190-11be-11f0-ac33-ff31ce8743ae,91.07044,,,8.32676,,,,,,,b8c0bf81-7028-40c1-a33d-29532a3163e0,2025-04-05,01:40:14.42,2025-04-04T21:40:14.4260000-04:00,2025-04-05T01:40:14.4260000Z,,v3,101,471484,04 April 2025 18:00-wake@floridast,"West, Jaxson",702486.0,Right,FLO_SEM,fcf2a876-074d-4ace-83ca-38966616fd50,55.43901,-136.61076,14.80734,5.90794,-9.14623,-2.46404,-0.16152,11.67047,-5.70686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-05
197.0,2025-04-04,21:40:34.57,1.0,6.0,"Knier, Chris",10032546.0,Right,FLO_SEM,"Lewis, Kade",10298990.0,Left,WAK_DEA,Undefined,6,Top,0,3,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Single,0,0,,94.24571,-2.611187,-1.065542,2128.997367,208.64601,1:00,6.04963,0.24675,5.05544,-11.69623,20.77863,10.78103,2.61022,0.14015,86.10939,-4.842038,0.839234,0.410152,104.92361,-3.513872,-21.343786,,,,,28.7808,27.46455,-22.056204,0.190176,-5.6576,11.35371,-0.15441,50.0,5.79241,2.01362,-136.62887,-6.60248,-10.70813,29.74067,-10.68491,FLO_SEM,WAK_DEA,DickHowserStadium,D1,ACC,20250404-DickHowserStadium-1,f7056630-11be-11f0-ac33-ff31ce8743ae,91.89865,2.49086,,8.13632,,,,0.46235,2.49086,-0.08126,b8c0bf81-7028-40c1-a33d-29532a3163e0,2025-04-05,01:40:34.57,2025-04-04T21:40:34.5750000-04:00,2025-04-05T01:40:34.5750000Z,GroundBall,v3,101,471484,04 April 2025 18:00-wake@floridast,"West, Jaxson",702486.0,Right,FLO_SEM,c84e6a7f-408f-4c1d-9214-48f566b47d8f,55.44386,-137.80877,14.87034,6.04595,-6.17858,-5.34245,-0.24272,2.43844,-5.35407,68.252582,0.46391,142.95471,-27.02741,,,,,,,2.49176,-9.49492,-18.99346,,,,,,,-0.0806,-55.95001,-2.41453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,2025-04-05
198.0,2025-04-04,21:41:12.34,2.0,1.0,"Knier, Chris",10032546.0,Right,FLO_SEM,"Winnay, Jack",813400.0,Right,WAK_DEA,Undefined,6,Top,0,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.19534,-0.830168,-1.665242,2504.809818,145.50142,10:45,5.87532,0.55512,4.62334,-31.41025,7.03524,-4.02461,2.46823,-1.36374,80.1144,-6.506415,-2.370784,0.446266,,,,,,,,,,,,1.52465,4.01236,-0.38013,50.0,5.76141,3.86614,-126.43036,-3.10489,2.47654,24.92541,-25.65669,FLO_SEM,WAK_DEA,DickHowserStadium,D1,ACC,20250404-DickHowserStadium-1,0d8dd4f0-11bf-11f0-ac33-ff31ce8743ae,84.46177,,,7.08094,,,,,,,b8c0bf81-7028-40c1-a33d-29532a3163e0,2025-04-05,01:41:12.34,2025-04-04T21:41:12.3470000-04:00,2025-04-05T01:41:12.3470000Z,,v3,101,471484,04 April 2025 18:00-wake@floridast,"West, Jaxson",702486.0,Right,FLO_SEM,36efa42b-cf1d-47fc-b4ba-e6a5efe28211,55.87567,-127.58347,12.46271,5.8776,-1.91795,-12.82834,-0.55634,3.75157,1.23827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-05
