PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,GameDate,pitcher_cape_team
61.0,2025-04-06,16:51:25.93,3.0,6.0,"Watkins, Hunter",821908.0,Right,OKL_COW,"Inoue, Shintaro",830359.0,Left,KAN_WIL,Undefined,2,Top,2,1,2,Slider,Slider,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,79.65816,-0.46778,-0.198081,2612.035782,105.952533,9:30,5.79482,2.7225,6.30329,-36.13187,7.21398,-20.50493,2.35286,0.83127,73.18622,-7.197725,-3.909929,0.473855,,,,,,,,,,,,10.57819,4.31992,-2.69884,50.0,5.74338,1.13645,-115.83664,-1.98683,14.33205,22.21181,-26.32115,OKL_COW,KAN_WIL,OKState,D1,BIG12,20250406-OKState-3,4a671440-1331-11f0-ba42-4dff60da800b,79.5443,,,6.47195,,,,,,,731027c7-2a05-4835-bc40-32337f94cf1b,2025-04-06,21:51:25.93,2025-04-06 21:51:25.932697600+00:00,2025-04-06 21:51:25.932697600+00:00,,v3,4245,471328,,"Daugherty, Ian",695527.0,Right,OKL_COW,90ce0030-d565-44b6-9b51-b824e284108b,54.19541,-116.63834,11.10591,5.79795,-1.03681,-13.16058,-2.73053,0.61916,7.16602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-07,Yarmouth-Dennis
75.0,2025-04-06,16:59:51.19,1.0,1.0,"Watkins, Hunter",821908.0,Right,OKL_COW,"English, Nick",806488.0,Right,KAN_WIL,Undefined,3,Top,0,0,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.32707,-3.831462,-5.082988,2214.108799,243.406345,2:00,5.97676,2.28445,6.89,-23.79903,9.80256,17.19442,0.48386,-0.92571,82.03064,-8.343675,-1.950283,0.417207,,,,,,,,,,,,-10.74627,6.76028,-1.96811,50.0,5.72516,10.98092,-130.58626,-9.43196,-18.34498,30.42255,-20.63355,OKL_COW,KAN_WIL,OKState,D1,BIG12,20250406-OKState-3,778fa300-1332-11f0-ba42-4dff60da800b,90.3447,,,8.29643,,,,,,,731027c7-2a05-4835-bc40-32337f94cf1b,2025-04-06,21:59:51.19,2025-04-06 21:59:51.192832+00:00,2025-04-06 21:59:51.192832+00:00,,v3,4245,471328,,"Daugherty, Ian",695527.0,Right,OKL_COW,5c76033c-dc85-4f2a-b45f-addf414014a4,53.60838,-131.42421,15.21128,5.97712,-8.86364,-10.31678,-2.27752,11.48621,-9.17249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-07,Yarmouth-Dennis
76.0,2025-04-06,17:00:05.52,1.0,2.0,"Watkins, Hunter",821908.0,Right,OKL_COW,"English, Nick",806488.0,Right,KAN_WIL,Undefined,3,Top,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.33306,-3.380566,-5.125748,2221.271848,208.951005,1:00,5.94939,2.34388,6.81843,-15.00855,19.42336,10.06304,1.59862,-1.50625,80.88967,-6.31103,-3.299227,0.42233,,,,,,,,,,,,-6.89532,11.688,-2.01617,50.0,5.72455,11.20258,-129.13423,-7.97678,-11.51925,29.56572,-12.64819,OKL_COW,KAN_WIL,OKState,D1,BIG12,20250406-OKState-3,8020ef60-1332-11f0-ba42-4dff60da800b,89.24876,,,8.44339,,,,,,,731027c7-2a05-4835-bc40-32337f94cf1b,2025-04-06,22:00:05.52,2025-04-06 22:00:05.527961600+00:00,2025-04-06 22:00:05.527961600+00:00,,v3,4245,471328,,"Daugherty, Ian",695527.0,Right,OKL_COW,5e9ae581-2e19-4c8b-b1ca-c9f0d3aad51e,53.67765,-129.97352,14.78286,5.9459,-7.61773,-6.32409,-2.33882,11.52958,-5.75962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-07,Yarmouth-Dennis
77.0,2025-04-06,17:00:20.27,1.0,3.0,"Watkins, Hunter",821908.0,Right,OKL_COW,"English, Nick",806488.0,Right,KAN_WIL,Undefined,3,Top,0,2,0,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,82.33191,-1.248646,-3.045127,2710.282639,108.821981,9:45,6.03099,2.29268,6.21761,-36.39746,4.56122,-9.54205,1.84383,-1.31512,75.55484,-7.984473,-4.765241,0.460622,,,,,,,,,,,,4.05193,3.14067,-2.06002,50.0,5.91945,6.70994,-119.46294,-3.71969,5.82352,24.19076,-27.66024,OKL_COW,KAN_WIL,OKState,D1,BIG12,20250406-OKState-3,88ea62c0-1332-11f0-ba42-4dff60da800b,81.8295,,,6.77707,,,,,,,731027c7-2a05-4835-bc40-32337f94cf1b,2025-04-06,22:00:20.27,2025-04-06 22:00:20.275814400+00:00,2025-04-06 22:00:20.275814400+00:00,,v3,4245,471328,,"Daugherty, Ian",695527.0,Right,OKL_COW,e8a221ef-ed69-435b-be21-4a7df7e66665,54.28005,-120.32651,12.09538,6.03461,-2.73226,-13.83012,-2.29584,6.50205,2.91176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-07,Yarmouth-Dennis
78.0,2025-04-06,17:00:35.49,1.0,4.0,"Watkins, Hunter",821908.0,Right,OKL_COW,"English, Nick",806488.0,Right,KAN_WIL,Undefined,3,Top,0,2,1,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,82.10912,-1.543315,-2.955602,2632.432098,116.570582,10:00,6.10705,2.4773,6.05247,-36.75159,4.66626,-6.68032,1.61359,-0.81771,75.39852,-8.320767,-4.156919,0.463196,,,,,,,,,,,,2.58319,3.26477,-2.24386,50.0,5.96733,6.40251,-119.10667,-4.36598,3.69423,23.83283,-27.50515,OKL_COW,KAN_WIL,OKState,D1,BIG12,20250406-OKState-3,92072640-1332-11f0-ba42-4dff60da800b,81.37464,,,6.7106,,,,,,,731027c7-2a05-4835-bc40-32337f94cf1b,2025-04-06,22:00:35.49,2025-04-06 22:00:35.498700800+00:00,2025-04-06 22:00:35.498700800+00:00,,v3,4245,471328,,"Daugherty, Ian",695527.0,Right,OKL_COW,bff936e9-5f4e-4cee-9fd6-2b83f6155046,54.44508,-119.99282,11.91641,6.11066,-3.34329,-13.75257,-2.47937,6.26515,1.84711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-07,Yarmouth-Dennis
79.0,2025-04-06,17:00:50.38,1.0,5.0,"Watkins, Hunter",821908.0,Right,OKL_COW,"English, Nick",806488.0,Right,KAN_WIL,Undefined,3,Top,0,2,2,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,78.88506,0.590016,-0.305225,2638.771937,93.504977,9:00,5.92732,2.62766,5.8184,-42.319,2.82988,-22.77903,2.94934,0.44562,72.28195,-7.207271,-4.390254,0.48361,64.39961,56.11018,-174.600062,3757.300952,,,,,41.01877,,,11.64784,1.6498,-2.58865,50.0,5.95033,1.44975,-114.63328,-0.14656,15.40386,22.40649,-29.99224,OKL_COW,KAN_WIL,OKState,D1,BIG12,20250406-OKState-3,9ae02a00-1332-11f0-ba42-4dff60da800b,77.93981,50.59771,,6.60311,,,,3.25977,3.2007,-0.57606,731027c7-2a05-4835-bc40-32337f94cf1b,2025-04-06,22:00:50.38,2025-04-06 22:00:50.386790400+00:00,2025-04-06 22:00:50.386790400+00:00,,v3,4245,471328,,"Daugherty, Ian",695527.0,Right,OKL_COW,91ab1dfe-73f1-4f70-9467-520d198032df,54.68227,-115.54487,11.20324,5.93147,1.07365,-14.99612,-2.63489,0.82306,7.70193,8.536718,3.25977,-52.43281,-0.78326,1.21713,-0.40479,0.18342,-0.16298,0.12481,-0.04067,3.2007,78.40619,-28.87904,3.67546,-0.79959,0.2203,-0.15156,0.10816,-0.03426,-0.57606,-4.9563,2.02158,-0.30039,0.04367,-0.00835,0.00709,-0.00517,0.00161,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,2025-04-07,Yarmouth-Dennis
80.0,2025-04-06,17:01:11.00,1.0,6.0,"Watkins, Hunter",821908.0,Right,OKL_COW,"English, Nick",806488.0,Right,KAN_WIL,Undefined,3,Top,0,2,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,82.66916,-1.765014,-2.694476,2725.03402,76.350872,8:30,6.09988,2.2341,5.88744,-41.79561,-0.70165,-8.22359,0.97569,-0.95498,76.13196,-9.402323,-4.170804,0.461382,,,,,,,,,,,,3.45473,0.51016,-2.01192,50.0,5.93323,5.95898,-119.94283,-5.08034,5.00874,24.23,-31.43438,OKL_COW,KAN_WIL,OKState,D1,BIG12,20250406-OKState-3,a7272b60-1332-11f0-ba42-4dff60da800b,81.69468,,,6.5372,,,,,,,731027c7-2a05-4835-bc40-32337f94cf1b,2025-04-06,22:01:11.00,2025-04-06 22:01:11.003852800+00:00,2025-04-06 22:01:11.003852800+00:00,,v3,4245,471328,,"Daugherty, Ian",695527.0,Right,OKL_COW,40cc2ab2-5815-4b9e-9a97-551286c845f8,54.61197,-120.87091,12.115,6.10476,-3.87631,-15.71719,-2.2365,5.76713,2.50437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-07,Yarmouth-Dennis
81.0,2025-04-06,17:01:25.25,1.0,7.0,"Watkins, Hunter",821908.0,Right,OKL_COW,"English, Nick",806488.0,Right,KAN_WIL,Undefined,3,Top,0,3,2,Slider,Slider,BallCalled,Walk,Undefined,Undefined,0,0,,82.47122,-2.196441,-3.813885,2588.427958,93.045272,9:00,5.98901,2.46594,6.12276,-39.24486,1.56768,-6.50311,0.68263,-1.6069,76.35975,-9.382736,-4.983753,0.459799,,,,,,,,,,,,2.33847,1.75453,-2.17034,50.0,5.79997,8.20947,-119.59305,-5.82688,3.3896,22.88125,-29.63085,OKL_COW,KAN_WIL,OKState,D1,BIG12,20250406-OKState-3,afa89940-1332-11f0-ba42-4dff60da800b,81.97587,,,6.11147,,,,,,,731027c7-2a05-4835-bc40-32337f94cf1b,2025-04-06,22:01:25.25,2025-04-06 22:01:25.258393600+00:00,2025-04-06 22:01:25.258393600+00:00,,v3,4245,471328,,"Daugherty, Ian",695527.0,Right,OKL_COW,104bd735-7108-4b91-a19d-f1ee80c415ed,54.37712,-120.42759,11.44063,5.99278,-4.74616,-14.81543,-2.46751,8.08584,1.6948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-07,Yarmouth-Dennis
82.0,2025-04-06,17:01:59.40,2.0,1.0,"Watkins, Hunter",821908.0,Right,OKL_COW,"Lewis, Donte",1000337085.0,Right,KAN_WIL,Undefined,3,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.67963,-2.765938,-4.300412,2284.04589,221.465716,1:30,6.12998,2.1554,6.989,-21.60438,12.66922,10.21753,1.80544,-0.91094,81.19903,-6.883585,-2.434503,0.421358,,,,,,,,,,,,-6.65437,7.88453,-1.89368,50.0,5.95208,9.30149,-128.56645,-6.77677,-11.1237,26.97118,-18.99399,OKL_COW,KAN_WIL,OKState,D1,BIG12,20250406-OKState-3,c3f744a0-1332-11f0-ba42-4dff60da800b,89.45465,,,7.4806,,,,,,,731027c7-2a05-4835-bc40-32337f94cf1b,2025-04-06,22:01:59.40,2025-04-06 22:01:59.405004800+00:00,2025-04-06 22:01:59.405004800+00:00,,v3,4245,471328,,"Daugherty, Ian",695527.0,Right,OKL_COW,8fd97ae0-efa8-4bf8-9d49-1b520803d2aa,53.50873,-129.30044,13.48559,6.12947,-6.25987,-9.497,-2.15093,9.60421,-5.56185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-07,Yarmouth-Dennis
83.0,2025-04-06,17:02:38.52,2.0,2.0,"Watkins, Hunter",821908.0,Right,OKL_COW,"Lewis, Donte",1000337085.0,Right,KAN_WIL,Undefined,3,Top,0,0,1,Slider,Slider,InPlay,Undefined,GroundBall,FieldersChoice,1,0,,82.56369,-0.751397,-2.540305,2553.027582,81.314054,8:45,6.15568,2.35182,5.82016,-41.30648,-0.13106,-9.18178,2.01416,-0.77664,76.00989,-8.313291,-4.185375,0.461839,68.50827,-12.911275,-11.884586,,,,,11.67456,11.67456,-5.494767,0.096742,4.01906,0.45976,-2.13826,50.0,6.06936,5.66759,-119.87165,-2.94108,5.83207,23.75511,-31.50687,OKL_COW,KAN_WIL,OKState,D1,BIG12,20250406-OKState-3,db4dffe0-1332-11f0-ba42-4dff60da800b,81.61384,2.1534,,6.5538,,,,2.47484,2.1534,0.73078,731027c7-2a05-4835-bc40-32337f94cf1b,2025-04-06,22:02:38.52,2025-04-06 22:02:38.521344+00:00,2025-04-06 22:02:38.521344+00:00,GroundBall,v3,4245,471328,,"Daugherty, Ian",695527.0,Right,OKL_COW,ffaf4e1a-ea7c-48c4-ac4d-6dcd26052b7f,54.68004,-120.79554,11.87755,6.15992,-1.71571,-15.75343,-2.35427,5.44076,2.91604,208.924722,2.47493,95.82607,-13.30517,,,,,,,2.15325,-22.43206,1.81715,,,,,,,0.73065,-20.15184,10.80386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,2025-04-07,Yarmouth-Dennis
84.0,2025-04-06,17:03:38.81,3.0,1.0,"Watkins, Hunter",821908.0,Right,OKL_COW,"Martin, Max",1000114271.0,Right,KAN_WIL,Undefined,3,Top,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.6226,-1.925486,-3.873295,2190.683922,214.157172,1:15,6.16924,2.28734,6.75951,-19.68174,15.12154,9.44741,2.76581,-0.46834,80.44779,-5.705362,-2.154858,0.424602,,,,,,,,,,,,-6.13303,8.92713,-2.03661,50.0,6.03516,8.33771,-128.47633,-4.82477,-10.16408,28.72266,-17.37944,OKL_COW,KAN_WIL,OKState,D1,BIG12,20250406-OKState-3,ff3a9fd0-1332-11f0-ba42-4dff60da800b,88.77131,,,8.17481,,,,,,,731027c7-2a05-4835-bc40-32337f94cf1b,2025-04-06,22:03:38.81,2025-04-06 22:03:38.814720+00:00,2025-04-06 22:03:38.814720+00:00,,v3,4245,471328,,"Daugherty, Ian",695527.0,Right,OKL_COW,6e63db25-edba-42a7-ac5e-f971d93fe1ec,53.73617,-129.30891,14.36133,6.16772,-4.32099,-8.68972,-2.28257,8.63233,-5.08204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-07,Yarmouth-Dennis
85.0,2025-04-06,17:04:07.34,3.0,2.0,"Watkins, Hunter",821908.0,Right,OKL_COW,"Martin, Max",1000114271.0,Right,KAN_WIL,Undefined,3,Top,1,0,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,83.01072,-1.907974,-1.719781,2635.406237,118.207886,10:00,6.13159,2.38284,6.14341,-35.84352,4.13091,-5.50886,1.38007,0.33408,76.86724,-8.511129,-2.714358,0.455054,,,,,,,,,,,,2.41709,2.97894,-2.24899,50.0,5.96753,3.82393,-120.63847,-5.13727,3.57723,22.53434,-27.76531,OKL_COW,KAN_WIL,OKState,D1,BIG12,20250406-OKState-3,10390ec0-1333-11f0-ba42-4dff60da800b,82.83078,,,6.14347,,,,,,,731027c7-2a05-4835-bc40-32337f94cf1b,2025-04-06,22:04:07.34,2025-04-06 22:04:07.343001600+00:00,2025-04-06 22:04:07.343001600+00:00,,v3,4245,471328,,"Daugherty, Ian",695527.0,Right,OKL_COW,b82e2e89-4131-444f-874a-f5b82c0690a7,54.35642,-121.4495,11.26717,6.13444,-4.13799,-13.88265,-2.3843,3.69518,1.78862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-07,Yarmouth-Dennis
86.0,2025-04-06,17:04:42.84,3.0,3.0,"Watkins, Hunter",821908.0,Right,OKL_COW,"Martin, Max",1000114271.0,Right,KAN_WIL,Undefined,3,Top,1,1,1,Slider,Slider,InPlay,Undefined,Popup,Out,1,0,,82.25869,-0.728013,-2.076033,2621.46423,109.441888,9:45,6.13446,2.49575,5.87617,-38.3423,3.1063,-5.04933,2.26265,0.14603,75.43511,-7.788884,-2.982199,0.463369,90.02323,62.309188,-15.674137,,,,,,64.40156,,,1.99965,2.16697,-2.32492,50.0,6.05329,4.52217,-119.42777,-2.76152,2.87553,23.92996,-29.05787,OKL_COW,KAN_WIL,OKState,D1,BIG12,20250406-OKState-3,25671da0-1333-11f0-ba42-4dff60da800b,81.34441,127.19056,,6.82359,,,,2.22221,1.87753,-0.58666,731027c7-2a05-4835-bc40-32337f94cf1b,2025-04-06,22:04:42.84,2025-04-06 22:04:42.848256+00:00,2025-04-06 22:04:42.848256+00:00,,v3,4245,471328,,"Daugherty, Ian",695527.0,Right,OKL_COW,d0c97ad5-f845-4619-9e41-bc9c82106615,54.62256,-120.35044,11.96498,6.13817,-1.64114,-14.52894,-2.49715,4.4113,1.43777,,2.22216,59.08034,-20.56225,6.34387,-1.44207,-0.04448,0.43548,-0.258,0.05071,1.87755,116.90877,-26.74974,2.78791,-0.45273,0.22414,-0.23459,0.12284,-0.02364,-0.58665,-16.5773,4.3889,-1.25959,0.27437,0.00247,-0.07268,0.0434,-0.00854,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Undefined,,,,2025-04-07,Yarmouth-Dennis
87.0,2025-04-06,17:05:22.94,4.0,1.0,"Watkins, Hunter",821908.0,Right,OKL_COW,"Evasco, AJ",10081822.0,Left,KAN_WIL,Undefined,3,Top,2,0,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,HomeRun,0,2,,89.78562,-2.289965,-3.413041,2285.33575,213.986859,1:15,6.09429,2.12592,6.73639,-19.7456,13.66442,8.54508,2.35159,-0.28428,82.78102,-6.038483,-1.857928,0.416016,108.6787,28.501541,29.364318,2814.77888,93.10264,59.35259,58.58198,411.58435,268.16824,42.788398,5.516325,-5.4365,8.1413,-1.90424,50.0,5.93538,7.46747,-130.41213,-5.75612,-9.42646,25.67311,-18.05764,OKL_COW,KAN_WIL,OKState,D1,BIG12,20250406-OKState-3,3d4a1350-1333-11f0-ba42-4dff60da800b,90.60344,97.8505,,7.0046,,,,2.59306,3.08709,-0.17451,731027c7-2a05-4835-bc40-32337f94cf1b,2025-04-06,22:05:22.94,2025-04-06 22:05:22.946611200+00:00,2025-04-06 22:05:22.946611200+00:00,FlyBall,v3,4245,471328,,"Daugherty, Ian",695527.0,Right,OKL_COW,5ef1ffc8-d8b8-4825-babe-47db1813b173,53.76338,-131.15091,12.83656,6.09354,-5.23649,-9.02882,-2.12303,7.73873,-4.71323,,2.59862,121.97257,-31.29701,7.63391,-1.47865,0.22531,-0.0281,0.0027,-0.00013,3.08769,76.04392,-16.30215,0.08234,0.38635,-0.18908,0.04806,-0.00602,0.00029,-0.17382,68.67977,-5.43203,0.39614,0.08324,-0.03876,0.00691,-0.00057,2e-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,,2025-04-07,Yarmouth-Dennis
88.0,2025-04-06,17:06:06.82,5.0,1.0,"Watkins, Hunter",821908.0,Right,OKL_COW,"O'Connor, Keegan",830360.0,Right,KAN_WIL,Undefined,3,Top,2,0,0,Sinker,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,89.75207,-1.999389,-3.716594,2246.02525,236.640063,2:00,6.03118,2.349,6.72109,-26.11092,7.63256,9.95406,2.02324,-0.22321,82.19044,-6.915031,-1.905215,0.418087,85.01935,-26.084167,-2.877369,,,,,5.44313,5.44313,0.20478,0.036651,-6.33237,4.92756,-2.10668,50.0,5.88859,8.08965,-130.24684,-5.3184,-10.85512,27.88826,-23.7271,OKL_COW,KAN_WIL,OKState,D1,BIG12,20250406-OKState-3,5770b770-1333-11f0-ba42-4dff60da800b,90.15463,2.0134,,7.56163,,,,1.33555,2.0134,0.22591,731027c7-2a05-4835-bc40-32337f94cf1b,2025-04-06,22:06:06.82,2025-04-06 22:06:06.827673600+00:00,2025-04-06 22:06:06.827673600+00:00,GroundBall,v3,4245,471328,,"Daugherty, Ian",695527.0,Right,OKL_COW,c83e3d92-b28e-47c9-9c60-44aa3aa34bf3,53.77759,-131.05319,13.94413,6.03244,-4.63236,-11.86355,-2.34512,8.40351,-5.42756,,1.33427,112.07113,,,,,,,,2.01403,-54.93394,,,,,,,,0.22597,-5.6329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,,2025-04-07,Yarmouth-Dennis
112.0,2025-04-06,17:19:20.85,1.0,1.0,"Watkins, Hunter",821908.0,Right,OKL_COW,"Flores, Sam",830358.0,Left,KAN_WIL,Undefined,4,Top,0,0,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.4149,-2.559334,-4.22634,2235.892771,215.817145,1:15,5.95356,2.348,6.74523,-20.21706,13.78741,9.16099,1.92273,-0.75667,81.84134,-6.407949,-2.561408,0.4197,,,,,,,,,,,,-6.0663,8.35544,-2.07339,50.0,5.777,9.24495,-129.63901,-6.3472,-10.31143,27.40163,-17.97154,OKL_COW,KAN_WIL,OKState,D1,BIG12,20250406-OKState-3,30c1ff60-1335-11f0-ba42-4dff60da800b,89.80796,,,7.57357,,,,,,,731027c7-2a05-4835-bc40-32337f94cf1b,2025-04-06,22:19:20.85,2025-04-06 22:19:20.853248+00:00,2025-04-06 22:19:20.853248+00:00,,v3,4245,471328,,"Daugherty, Ian",695527.0,Right,OKL_COW,456c8ec6-e150-443c-9e19-fc10d0ac07cf,53.75363,-130.42999,13.70081,5.95273,-5.82842,-8.98577,-2.34455,9.54261,-5.15572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-07,Yarmouth-Dennis
113.0,2025-04-06,17:19:40.94,1.0,2.0,"Watkins, Hunter",821908.0,Right,OKL_COW,"Flores, Sam",830358.0,Left,KAN_WIL,Undefined,4,Top,0,0,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,77.91337,0.4084,0.237688,2617.4613,100.579566,9:15,5.84297,2.69796,5.94594,-40.56664,5.62496,-21.95564,2.84123,1.08879,71.13312,-7.110679,-3.709965,0.489162,,,,,,,,,,,,11.26532,3.25406,-2.70501,50.0,5.85304,0.35207,-113.17346,-0.42471,14.4887,22.26499,-27.98887,OKL_COW,KAN_WIL,OKState,D1,BIG12,20250406-OKState-3,3cc037f0-1335-11f0-ba42-4dff60da800b,77.0551,,,6.78025,,,,,,,731027c7-2a05-4835-bc40-32337f94cf1b,2025-04-06,22:19:40.94,2025-04-06 22:19:40.942233600+00:00,2025-04-06 22:19:40.942233600+00:00,,v3,4245,471328,,"Daugherty, Ian",695527.0,Right,OKL_COW,625a2b43-f893-42ea-85aa-90b5f4252e32,54.55191,-114.06546,11.13249,5.84759,0.6966,-13.99444,-2.70749,-0.22839,7.24435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-04-07,Yarmouth-Dennis
114.0,2025-04-06,17:19:56.16,1.0,3.0,"Watkins, Hunter",821908.0,Right,OKL_COW,"Flores, Sam",830358.0,Left,KAN_WIL,Undefined,4,Top,0,1,1,Slider,Slider,InPlay,Undefined,GroundBall,Single,0,0,,82.47222,-0.552597,-1.026523,2662.929685,82.470053,8:45,6.09845,2.36303,5.75342,-41.2212,0.07299,-9.16575,2.14885,0.64354,75.84248,-8.105821,-2.669824,0.462504,97.24906,-11.2788,17.880909,,,,,13.36092,12.39535,12.365269,0.081828,4.42575,0.5189,-2.27204,50.0,6.0272,2.50055,-119.82756,-2.53624,6.41971,23.66385,-31.42136,OKL_COW,KAN_WIL,OKState,D1,BIG12,20250406-OKState-3,45c75090-1335-11f0-ba42-4dff60da800b,81.49638,2.28615,,6.62974,,,,2.14157,2.28615,-0.65848,731027c7-2a05-4835-bc40-32337f94cf1b,2025-04-06,22:19:56.16,2025-04-06 22:19:56.166348800+00:00,2025-04-06 22:19:56.166348800+00:00,GroundBall,v3,4245,471328,,"Daugherty, Ian",695527.0,Right,OKL_COW,a3bcacdd-c9f7-4ca9-9419-e3db0db69c9b,54.74658,-120.76128,11.83192,6.10281,-1.29642,-15.71068,-2.36571,2.24724,3.20986,180.0,2.13892,133.3216,,,,,,,,2.2867,-27.93851,,,,,,,,-0.65933,43.01265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,2025-04-07,Yarmouth-Dennis
